time,ID,x,y,SEQ,SPEED,ID,time,distance
13.5,6,-82.844527,34.682796,134,10.848515,5,13.4,0.001102591
13.5,7,-82.845932,34.681491,134,13.838571,6,13.4,0.001375589
13.5,8,-82.846499,34.677144,134,12.703985,7,13.4,0.001294984
13.5,9,-82.844949,34.679117,134,10.881697,8,13.4,0.001143626
13.5,10,-82.846432,34.677581,134,8.97064,9,13.4,0.000913805
13.6,1,-82.846233,34.681434,135,13.795501,0,13.5,0.00137559
13.6,2,-82.847862,34.680713,135,20.083927,1,13.5,0.499813162
13.6,2,-82.845902,34.676517,135,19.996349,1,13.5,0.497879492
13.6,5,-82.844256,34.683035,135,8.56445,4,13.5,0.00078099
13.6,6,-82.844515,34.682797,135,10.560933,5,13.5,0.001005819
13.6,7,-82.845947,34.68149,135,13.869894,6,13.5,0.001388631
13.6,8,-82.84649,34.677135,135,12.906525,7,13.5,0.001294984
13.6,9,-82.844946,34.679107,135,11.13698,8,13.5,0.001143626
13.6,10,-82.846422,34.677581,135,9.103766,9,13.5,0.000918723
13.7,1,-82.846218,34.681435,136,13.872994,0,13.6,0.001388632
13.7,2,-82.84786,34.680695,136,20.111632,1,13.6,0.499863581
13.7,2,-82.845889,34.676502,136,20.021894,1,13.6,0.497898016
13.7,5,-82.844257,34.683028,136,8.271836,4,13.6,0.00078099
13.7,6,-82.844504,34.682797,136,10.17561,5,13.6,0.00101029
13.7,7,-82.845962,34.681488,136,13.794846,6,13.6,0.001375589
13.7,8,-82.846481,34.677126,136,13.091109,7,13.6,0.001382503
13.7,9,-82.844943,34.679097,136,11.321003,8,13.6,0.001143626
13.7,10,-82.846412,34.677582,136,9.347949,9,13.6,0.000913805
13.8,1,-82.846203,34.681437,137,13.84088,0,13.7,0.00137559
13.8,2,-82.847857,34.680677,137,20.023802,1,13.7,0.4998831
13.8,2,-82.845876,34.676487,137,20.034687,1,13.7,0.497918456
13.8,5,-82.844258,34.683021,137,7.972857,4,13.7,0.00078099
13.8,6,-82.844493,34.682798,137,9.846936,5,13.7,0.000913747
13.8,7,-82.845977,34.681487,137,13.874163,6,13.7,0.001388631
13.8,8,-82.846472,34.677116,137,13.29916,7,13.7,0.003528071
13.8,9,-82.84494,34.679087,137,11.565397,8,13.7,0.00116997
13.8,10,-82.846402,34.677582,137,9.558245,9,13.7,0.001005883
13.9,1,-82.846188,34.681438,138,13.762266,0,13.8,0.00137559
13.9,2,-82.847854,34.680659,138,20.103588,1,13.8,0.499871218
13.9,2,-82.845864,34.676472,138,20.046394,1,13.8,0.497907408
13.9,5,-82.844259,34.683014,138,7.695889,4,13.8,0.00078099
13.9,6,-82.844483,34.682798,138,9.552046,5,13.8,0.000913747
13.9,7,-82.845992,34.681485,138,13.84597,6,13.8,0.001375589
13.9,8,-82.846435,34.677125,138,13.485886,7,13.8,0.001294984
13.9,9,-82.844936,34.679077,138,11.720481,8,13.8,0.001252697
13.9,10,-82.846391,34.677582,138,9.761675,9,13.8,0.001010353
14,1,-82.846173,34.681439,139,13.888831,0,13.9,0.001388632
14,2,-82.847851,34.680641,139,20.034276,1,13.9,0.49979088
14,2,-82.845851,34.676458,139,20.004125,1,13.9,0.497828037
14,5,-82.84426,34.683007,139,7.420721,4,13.9,0.000669117
14,6,-82.844473,34.682798,139,9.181981,5,13.9,0.000918666
14,7,-82.846007,34.681484,139,13.8805,6,13.9,0.001375589
14,8,-82.846426,34.677116,139,13.627265,7,13.9,0.001438677
14,9,-82.844933,34.679066,139,11.877724,8,13.9,0.001143626
14,10,-82.84638,34.677583,139,10.006281,9,13.9,0.001005883
14.1,1,-82.846158,34.681441,140,13.838725,0,14,0.00137559
14.1,2,-82.847848,34.680623,140,20.046627,1,14,0.499782374
14.1,2,-82.845839,34.676443,140,20.027508,1,14,0.49782039
14.1,5,-82.844261,34.683001,140,7.050528,4,14,0.000669117
14.1,6,-82.844463,34.682799,140,8.882041,5,14,0.000822484
14.1,7,-82.846022,34.681483,140,13.819901,6,14,0.001388631
14.1,8,-82.846416,34.677106,140,13.777855,7,14,0.001382503
14.1,9,-82.84493,34.679056,140,12.087906,8,14,0.001252697
14.1,10,-82.846369,34.677583,140,10.149387,9,14,0.001010353
14.2,1,-82.846143,34.681442,141,13.863946,0,14.1,0.00137559
14.2,2,-82.847845,34.680605,141,20.015389,1,14.1,0.499809221
14.2,2,-82.845826,34.676428,141,20.011202,1,14.1,0.497882049
14.2,5,-82.844262,34.682995,141,6.821848,4,14.1,0.000669117
14.2,6,-82.844454,34.682799,141,8.606422,5,14.1,0.000822484
14.2,7,-82.846037,34.681481,141,13.794583,6,14.1,0.001375589
14.2,8,-82.846407,34.677096,141,13.926885,7,14.1,0.001382503
14.2,9,-82.844927,34.679045,141,12.220457,8,14.1,0.001276793
14.2,10,-82.846358,34.677584,141,10.392044,9,14.1,0.001098565
14.3,1,-82.846128,34.681443,142,13.788317,0,14.2,0.001388632
14.3,2,-82.847843,34.680587,142,20.095169,1,14.2,0.499871907
14.3,2,-82.845813,34.676413,142,20.056709,1,14.2,0.497911896
14.3,5,-82.844263,34.682989,142,6.596329,4,14.2,0.000664547
14.3,6,-82.844445,34.682799,142,8.308982,5,14.2,0.000827945
14.3,7,-82.846052,34.68148,142,13.828234,6,14.2,0.001375589
14.3,8,-82.846398,34.677086,142,14.131743,7,14.2,0.001438677
14.3,9,-82.844923,34.679034,142,12.465158,8,14.2,0.001252697
14.3,10,-82.846346,34.677584,142,10.640647,9,14.2,0.00110266
14.4,1,-82.846113,34.681445,143,13.770071,0,14.3,0.00137559
14.4,2,-82.84784,34.680569,143,20.031935,1,14.3,0.499765423
14.4,2,-82.845801,34.676399,143,20.041842,1,14.3,0.497909455
14.4,5,-82.844263,34.682983,143,6.325185,4,14.3,0.000559041
14.4,6,-82.844436,34.6828,143,8.082606,5,14.3,0.000732331
14.4,7,-82.846067,34.681479,143,13.888709,6,14.3,0.001388631
14.4,8,-82.846388,34.677076,143,14.38599,7,14.3,0.001526814
14.4,9,-82.84492,34.679023,143,12.603331,8,14.3,0.001276793
14.4,10,-82.846334,34.677585,143,10.893578,9,14.3,0.001098565
14.5,1,-82.846098,34.681446,144,13.845581,0,14.4,0.00137559
14.5,2,-82.847837,34.680552,144,20.109336,1,14.4,0.49990112
14.5,2,-82.845788,34.676384,144,19.991935,1,14.4,0.497942942
14.5,5,-82.844264,34.682978,144,6.02514,4,14.4,0.000559041
14.5,6,-82.844428,34.6828,144,7.712411,5,14.4,0.000732331
14.5,7,-82.846082,34.681477,144,13.81841,6,14.4,0.001375589
14.5,8,-82.846378,34.677065,144,14.542608,7,14.4,0.001438677
14.5,9,-82.844916,34.679012,144,12.811097,8,14.4,0.001276793
14.5,10,-82.846322,34.677585,144,11.066045,9,14.4,0.00110266
14.6,1,-82.846083,34.681447,145,13.769636,0,14.5,0.001388632
14.6,2,-82.847834,34.680534,145,19.994642,1,14.5,0.499901117
14.6,2,-82.845776,34.676369,145,20.063251,1,14.5,0.497943826
14.6,5,-82.844265,34.682973,145,5.720856,4,14.5,0.000559041
14.6,6,-82.84442,34.6828,145,7.469972,5,14.5,0.000738458
14.6,7,-82.846097,34.681476,145,13.856756,6,14.5,0.001375589
14.6,8,-82.846368,34.677055,145,14.706419,7,14.5,0.001526814
14.6,9,-82.844912,34.679001,145,13.041258,8,14.5,0.001362959
14.6,10,-82.84631,34.677586,145,11.262441,9,14.5,0.001189152
14.7,1,-82.846068,34.681449,146,13.768553,0,14.6,0.001283925
14.7,2,-82.847831,34.680516,146,20.09959,1,14.6,0.499937261
14.7,2,-82.845763,34.676354,146,20.040835,1,14.6,0.498015628
14.7,5,-82.844266,34.682968,146,5.403969,4,14.6,0.000553563
14.7,6,-82.844412,34.682801,146,7.141858,5,14.6,0.000732331
14.7,7,-82.846112,34.681475,146,13.780877,6,14.6,0.001388631
14.7,8,-82.846358,34.677044,146,14.86538,7,14.6,0.001438677
14.7,9,-82.844909,34.678989,146,13.22867,8,14.6,0.001276793
14.7,10,-82.846297,34.677586,146,11.4728,9,14.6,0.00110266
14.8,1,-82.846054,34.68145,147,13.76064,0,14.7,0.00137559
14.8,2,-82.847829,34.680498,147,20.104567,1,14.7,0.49990722
14.8,2,-82.84575,34.67634,147,20.081244,1,14.7,0.497952032
14.8,5,-82.844266,34.682963,147,5.269954,4,14.7,0.000452077
14.8,6,-82.844404,34.682801,147,6.871531,5,14.7,0.000639004
14.8,7,-82.846127,34.681473,147,13.863391,6,14.7,0.001375589
14.8,8,-82.846348,34.677034,147,15.035094,7,14.7,0.001526814
14.8,9,-82.844905,34.678978,147,13.373733,8,14.7,0.001385138
14.8,10,-82.846285,34.677587,147,11.643583,9,14.7,0.001189152
14.9,1,-82.846039,34.681451,148,13.803159,0,14.8,0.001388632
14.9,2,-82.847826,34.68048,148,20.048236,1,14.8,0.499912468
14.9,2,-82.845738,34.676325,148,20.037091,1,14.8,0.497958187
14.9,5,-82.844267,34.682959,148,4.94344,4,14.8,0.000559041
14.9,6,-82.844397,34.682801,148,6.58754,5,14.8,0.000646017
14.9,7,-82.846142,34.681472,148,13.825914,6,14.8,0.001375589
14.9,8,-82.846338,34.677023,148,15.203187,7,14.8,0.001583642
14.9,9,-82.844901,34.678966,148,13.544788,8,14.8,0.001362959
14.9,10,-82.846272,34.677587,148,11.815711,9,14.8,0.001192935
15,1,-82.846024,34.681453,149,13.843744,0,14.9,0.00137559
15,2,-82.847823,34.680462,149,20.009367,1,14.9,0.499954374
15,2,-82.845725,34.67631,149,20.053581,1,14.9,0.498001097
15,5,-82.844268,34.682954,149,4.664055,4,14.9,0.000445286
15,6,-82.84439,34.682802,149,6.354171,5,14.9,0.000546467
15,7,-82.846157,34.681471,149,13.818564,6,14.9,0.001388631
15,8,-82.846327,34.677012,149,15.371545,7,14.9,0.001526814
15,9,-82.844898,34.678954,149,13.729393,8,14.9,0.001385138
15,10,-82.846259,34.677588,149,12.062297,9,14.9,0.00128047
15.1,1,-82.846009,34.681454,150,13.885251,0,15,0.00137559
15.1,2,-82.84782,34.680444,150,20.119946,1,15,0.499998172
15.1,2,-82.845712,34.676295,150,20.045998,1,15,0.498045904
15.1,5,-82.844268,34.68295,150,4.500631,4,15,0.000338004
15.1,6,-82.844384,34.682802,150,6.045164,5,15,0.000639004
15.1,7,-82.846172,34.681469,150,13.836967,6,15,0.001375589
15.1,8,-82.846317,34.677001,150,15.628025,7,15,0.001618508
15.1,9,-82.844894,34.678942,150,13.810685,8,15,0.001385138
15.1,10,-82.846245,34.677588,150,12.314845,9,15,0.001192935
15.2,1,-82.845994,34.681455,151,13.778106,0,15.1,0.001388632
15.2,2,-82.847817,34.680426,151,20.011212,1,15.1,0.500008457
15.2,2,-82.8457,34.67628,151,20.077549,1,15.1,0.49805711
15.2,5,-82.844269,34.682947,151,4.275408,4,15.1,0.000445286
15.2,6,-82.844377,34.682802,151,5.794684,5,15.1,0.000546467
15.2,7,-82.846187,34.681468,151,13.822889,6,15.1,0.001375589
15.2,8,-82.846307,34.676989,151,15.878068,7,15.1,0.001583643
15.2,9,-82.84489,34.67893,151,13.790463,8,15.1,0.001385138
15.2,10,-82.846232,34.677589,151,12.521223,9,15.1,0.00128047
15.3,1,-82.845979,34.681457,152,13.786714,0,15.2,0.00137559
15.3,2,-82.847814,34.680408,152,20.070102,1,15.2,0.499953438
15.3,2,-82.845687,34.676266,152,20.085406,1,15.2,0.498038832
15.3,5,-82.844269,34.682943,152,4.010995,4,15.2,0.000338004
15.3,6,-82.844371,34.682802,152,5.470964,5,15.2,0.000546467
15.3,7,-82.846202,34.681467,152,13.784547,6,15.2,0.001388631
15.3,8,-82.846296,34.676978,152,16.026316,7,15.2,0.001618508
15.3,9,-82.844886,34.678918,152,13.873027,8,15.2,0.001385138
15.3,10,-82.846218,34.677589,152,12.741297,9,15.2,0.001283984
15.4,1,-82.845964,34.681458,153,13.770955,0,15.3,0.00137559
15.4,2,-82.847812,34.68039,153,20.096119,1,15.3,0.500038574
15.4,2,-82.845674,34.676251,153,20.042687,1,15.3,0.498089416
15.4,5,-82.84427,34.68294,153,3.839163,4,15.3,0.000445286
15.4,6,-82.844365,34.682802,153,5.31852,5,15.3,0.000464998
15.4,7,-82.846217,34.681465,153,13.874413,6,15.3,0.00137559
15.4,8,-82.846286,34.676966,153,16.187944,7,15.3,0.001618508
15.4,9,-82.844882,34.678906,153,13.876599,8,15.3,0.001471084
15.4,10,-82.846204,34.67759,153,12.875558,9,15.3,0.001372374
15.5,1,-82.845949,34.681459,154,13.867711,0,15.4,0.001388632
15.5,2,-82.847809,34.680372,154,20.003168,1,15.4,0.500054107
15.5,2,-82.845662,34.676236,154,20.034783,1,15.4,0.498105903
15.5,5,-82.84427,34.682936,154,3.647171,4,15.4,0.000338004
15.5,6,-82.84436,34.682803,154,4.968444,5,15.4,0.000455203
15.5,7,-82.846232,34.681464,154,13.789031,6,15.4,0.00137559
15.5,8,-82.846276,34.676954,154,16.355832,7,15.4,0.001761466
15.5,9,-82.844879,34.678893,154,13.845279,8,15.4,0.001385138
15.5,10,-82.846189,34.67759,154,13.119628,9,15.4,0.001283984
15.6,1,-82.845934,34.681461,155,13.828143,0,15.5,0.00137559
15.6,2,-82.847806,34.680354,155,20.027011,1,15.5,0.500107277
15.6,2,-82.845649,34.676221,155,19.993167,1,15.5,0.498160118
15.6,5,-82.844271,34.682933,155,3.379244,4,15.5,0.000328866
15.6,6,-82.844355,34.682803,155,4.752689,5,15.5,0.000455203
15.6,7,-82.846247,34.681463,155,13.82398,6,15.5,0.001388632
15.6,8,-82.846265,34.676941,155,16.58346,7,15.5,0.001618508
15.6,9,-82.844875,34.678881,155,13.830587,8,15.5,0.001385138
15.6,10,-82.846175,34.677591,155,13.25589,9,15.5,0.001375654
15.7,1,-82.845919,34.681462,156,13.815262,0,15.6,0.001388631
15.7,2,-82.847803,34.680336,156,20.056824,1,15.6,0.500024025
15.7,2,-82.845637,34.676207,156,20.026432,1,15.6,0.498077864
15.7,5,-82.844271,34.68293,156,3.639244,4,15.6,0.000338004
15.7,6,-82.84435,34.682803,156,4.529494,5,15.6,0.000455203
15.7,7,-82.846262,34.681461,156,13.803976,6,15.6,0.00137559
15.7,8,-82.846255,34.676929,156,16.824314,7,15.6,0.001672224
15.7,9,-82.844871,34.678869,156,13.872781,8,15.6,0.001385138
15.7,10,-82.84616,34.677592,156,13.477758,9,15.6,0.001372374
15.8,1,-82.845904,34.681464,157,13.777993,0,15.7,0.00137559
15.8,2,-82.8478,34.680318,157,20.007326,1,15.7,0.500080893
15.8,2,-82.845624,34.676192,157,20.049512,1,15.7,0.498274243
15.8,5,-82.844272,34.682927,157,3.899244,4,15.7,0.000445286
15.8,6,-82.844345,34.682803,157,4.32458,5,15.7,0.000366165
15.8,7,-82.846277,34.68146,157,13.778717,6,15.7,0.00137559
15.8,8,-82.846244,34.676917,157,17.01511,7,15.7,0.001761467
15.8,9,-82.844867,34.678857,157,13.771317,8,15.7,0.001385138
15.8,10,-82.846145,34.677592,157,13.650021,9,15.7,0.001375654
15.9,1,-82.845889,34.681465,158,13.837612,0,15.8,0.001388631
15.9,2,-82.847798,34.680301,158,20.059463,1,15.8,0.500278126
15.9,2,-82.845611,34.676177,158,20.014199,1,15.8,0.498334149
15.9,5,-82.844272,34.682923,158,4.159244,4,15.8,0.000452077
15.9,6,-82.844341,34.682803,158,4.014221,5,15.8,0.000366165
15.9,7,-82.846292,34.681459,158,13.779949,6,15.8,0.001388632
15.9,8,-82.846233,34.676904,158,17.195973,7,15.8,0.001761467
15.9,9,-82.844863,34.678845,158,13.842742,8,15.8,0.001385138
15.9,10,-82.84613,34.677593,158,13.832945,9,15.8,0.001372374
16,1,-82.845874,34.681467,159,13.839119,0,15.9,0.001375589
16,2,-82.847795,34.680283,159,20.112602,1,15.9,0.500302142
16,2,-82.845599,34.676162,159,20.088675,1,15.9,0.498359134
16,5,-82.844273,34.682919,159,4.419244,4,15.9,0.000452077
16,6,-82.844337,34.682803,159,3.912392,5,15.9,0.000378272
16,7,-82.846307,34.681457,159,13.792816,6,15.9,0.00137559
16,8,-82.846222,34.676891,159,17.431826,7,15.9,0.001761467
16,9,-82.844859,34.678833,159,13.80921,8,15.9,0.001362959
16,10,-82.846115,34.677593,159,13.847056,9,15.9,0.001375654
16.1,1,-82.845859,34.681468,160,13.79233,0,16,0.001388631
16.1,2,-82.847792,34.680265,160,20.111533,1,16,0.500262833
16.1,2,-82.845586,34.676148,160,20.015496,1,16,0.498320962
16.1,5,-82.844274,34.682915,160,4.679244,4,16,0.000553563
16.1,6,-82.844333,34.682804,160,3.671759,5,16,0.000366165
16.1,7,-82.846322,34.681456,160,13.81097,6,16,0.00137559
16.1,8,-82.846211,34.676878,160,17.640843,7,16,0.001761467
16.1,9,-82.844856,34.678821,160,13.885782,8,16,0.001385138
16.1,10,-82.8461,34.677594,160,13.798504,9,16,0.001372374
16.2,1,-82.845844,34.68147,161,13.761131,0,16.1,0.001375589
16.2,2,-82.847789,34.680247,161,20.098728,1,16.1,0.500327255
16.2,2,-82.845573,34.676133,161,19.99588,1,16.1,0.498386466
16.2,5,-82.844274,34.68291,161,4.939244,4,16.1,0.000452077
16.2,6,-82.844329,34.682804,161,3.435091,5,16.1,0.000366165
16.2,7,-82.846337,34.681455,161,13.865901,6,16.1,0.001388632
16.2,8,-82.8462,34.676865,161,17.898666,7,16.1,0.001761467
16.2,9,-82.844852,34.678809,161,13.804922,8,16.1,0.001385138
16.2,10,-82.846085,34.677594,161,13.808299,9,16.1,0.001375654
16.3,1,-82.845829,34.681471,162,13.763028,0,16.2,0.001388631
16.3,2,-82.847786,34.680229,162,20.004829,1,16.2,0.500356369
16.3,2,-82.845561,34.676118,162,20.042075,1,16.2,0.498416587
16.3,5,-82.844275,34.682906,162,5.199244,4,16.2,0.000559041
16.3,6,-82.844325,34.682804,162,3.167214,5,16.2,0.000270431
16.3,7,-82.846352,34.681453,162,13.794298,6,16.2,0.00137559
16.3,8,-82.846189,34.676852,162,18.053499,7,16.2,0.001905593
16.3,9,-82.844848,34.678797,162,13.771803,8,16.2,0.001385138
16.3,10,-82.84607,34.677595,162,13.838754,9,16.2,0.001375653
16.4,1,-82.845814,34.681473,163,13.858761,0,16.3,0.001388631
16.4,2,-82.847783,34.680211,163,20.013042,1,16.3,0.500322905
16.4,2,-82.845548,34.676104,163,20.038826,1,16.3,0.49834683
16.4,5,-82.844276,34.682901,163,5.459244,4,16.3,0.000553563
16.4,6,-82.844322,34.682804,163,3.002884,5,16.3,0.000270431
16.4,7,-82.846367,34.681452,163,13.838271,6,16.3,0.00137559
16.4,8,-82.846177,34.676838,163,18.290381,7,16.3,0.001815989
16.4,9,-82.844844,34.678785,163,13.778183,8,16.3,0.001385138
16.4,10,-82.846055,34.677596,163,13.77124,9,16.3,0.001372374
16.5,1,-82.845799,34.681475,164,13.813726,0,16.4,0.001375589
16.5,2,-82.847779,34.680193,164,20.08535,1,16.4,0.500317899
16.5,2,-82.845536,34.676089,164,20.056499,1,16.4,0.498380185
16.5,5,-82.844276,34.682896,164,5.719244,4,16.4,0.000669117
16.5,6,-82.844319,34.682804,164,2.792643,5,16.4,0.000270431
16.5,7,-82.846382,34.681451,164,13.85834,6,16.4,0.001388632
16.5,8,-82.846165,34.676825,164,18.493026,7,16.4,0.001853709
16.5,9,-82.84484,34.678773,164,13.763843,8,16.4,0.001385138
16.5,10,-82.84604,34.677596,164,13.801419,9,16.4,0.001375653
16.6,1,-82.845784,34.681476,165,13.872598,0,16.5,0.001388631
16.6,2,-82.847776,34.680175,165,20.069553,1,16.5,0.500389463
16.6,2,-82.845523,34.676074,165,20.005869,1,16.5,0.498452861
16.6,5,-82.844277,34.68289,165,5.965297,4,16.5,0.000559041
16.6,6,-82.844316,34.682804,165,2.730736,5,16.5,0.000270431
16.6,7,-82.846397,34.681449,165,13.803033,6,16.5,0.00137559
16.6,8,-82.846154,34.676811,165,18.688532,7,16.5,0.001905594
16.6,9,-82.844836,34.678761,165,13.868291,8,16.5,0.001385138
16.6,10,-82.846025,34.677597,165,13.793989,9,16.5,0.001372374
16.7,1,-82.845769,34.681478,166,13.809636,0,16.6,0.001375589
16.7,2,-82.847773,34.680157,166,20.082663,1,16.6,0.500462909
16.7,2,-82.84551,34.676059,166,20.073232,1,16.6,0.498527422
16.7,5,-82.844278,34.682885,166,6.141022,4,16.6,0.000687092
16.7,6,-82.844313,34.682804,166,2.990736,5,16.6,0.000366165
16.7,7,-82.846412,34.681448,166,13.782653,6,16.6,0.00137559
16.7,8,-82.846142,34.676797,166,18.851048,7,16.6,0.001905594
16.7,9,-82.844832,34.678749,166,13.880399,8,16.6,0.001385138
16.7,10,-82.84601,34.677597,166,13.886113,9,16.6,0.001375653
16.8,1,-82.845754,34.681479,167,13.840559,0,16.7,0.001388631
16.8,2,-82.84777,34.680139,167,20.054611,1,16.7,0.500399106
16.8,2,-82.845498,34.676045,167,20.00361,1,16.7,0.49846471
16.8,5,-82.84428,34.682879,167,6.322966,4,16.7,0.000663708
16.8,6,-82.844309,34.682804,167,3.250736,5,16.7,0.000286611
16.8,7,-82.846427,34.681447,167,13.869481,6,16.7,0.001388632
16.8,8,-82.84613,34.676783,167,19.014415,7,16.7,0.001905594
16.8,9,-82.844828,34.678737,167,13.798424,8,16.7,0.001385138
16.8,10,-82.845995,34.677598,167,13.765044,9,16.7,0.001375653
16.9,1,-82.845739,34.681481,168,13.843138,0,16.8,0.001375589
16.9,2,-82.847767,34.680121,168,20.025571,1,16.8,0.500476245
16.9,2,-82.845485,34.67603,168,20.049433,1,16.8,0.498644004
16.9,5,-82.844284,34.682874,168,6.489895,4,16.8,0.00063678
16.9,6,-82.844306,34.682805,168,3.439304,5,16.8,0.00042325
16.9,7,-82.846442,34.681445,168,13.803332,6,16.8,0.00137559
16.9,8,-82.846118,34.676769,168,19.195942,7,16.8,0.001959216
16.9,9,-82.844824,34.678725,168,13.833992,8,16.8,0.001385138
16.9,10,-82.84598,34.677599,168,13.844751,9,16.8,0.001372374
17,1,-82.845724,34.681482,169,13.879165,0,16.9,0.001388631
17,2,-82.847764,34.680104,169,20.083863,1,16.9,0.500656245
17,2,-82.845472,34.676015,169,20.02935,1,16.9,0.49872407
17,5,-82.844289,34.68287,169,6.725039,4,16.9,0.000637792
17,6,-82.844302,34.682807,169,3.699304,5,16.9,0.000343797
17,7,-82.846457,34.681444,169,13.88301,6,16.9,0.00137559
17,8,-82.846105,34.676755,169,19.348128,7,16.9,0.001997948
17,9,-82.84482,34.678713,169,13.813418,8,16.9,0.001385138
17,10,-82.845965,34.677599,169,13.795755,9,16.9,0.001375653
17.1,1,-82.845709,34.681484,170,13.828992,0,17,0.001388631
17.1,2,-82.847761,34.680086,170,20.007253,1,17,0.50069862
17.1,2,-82.84546,34.676,170,20.051336,1,17,0.49872898
17.1,5,-82.844295,34.682867,170,6.929213,4,17,0.000762477
17.1,6,-82.844299,34.682809,170,3.959304,5,17,0.00042325
17.1,7,-82.846472,34.681443,170,13.880488,6,17,0.001388632
17.1,8,-82.846093,34.67674,170,19.573725,7,17,0.001905594
17.1,9,-82.844816,34.678701,170,13.859835,8,17,0.001385138
17.1,10,-82.84595,34.6776,170,13.809192,9,17,0.001372374
17.2,1,-82.845694,34.681486,171,13.782974,0,17.1,0.001375589
17.2,2,-82.847757,34.680068,171,20.116341,1,17.1,0.500742565
17.2,2,-82.845447,34.675985,171,20.111129,1,17.1,0.498812494
17.2,5,-82.844303,34.682865,171,7.159511,4,17.1,0.000646017
17.2,6,-82.844295,34.682811,171,4.219304,5,17.1,0.000520973
17.2,7,-82.846487,34.681441,171,13.885346,6,17.1,0.00137559
17.2,8,-82.846081,34.676726,171,19.797001,7,17.1,0.002049156
17.2,9,-82.844812,34.678689,171,13.849743,8,17.1,0.001385138
17.2,10,-82.845935,34.6776,171,13.793223,9,17.1,0.001375653
17.3,1,-82.845679,34.681487,172,13.864174,0,17.2,0.001388631
17.3,2,-82.847754,34.68005,172,20.088123,1,17.2,0.500687345
17.3,2,-82.845435,34.675971,172,20.064683,1,17.2,0.498758397
17.3,5,-82.84431,34.682864,172,7.332602,4,17.2,0.000822483
17.3,6,-82.844292,34.682815,172,4.479304,5,17.2,0.00047828
17.3,7,-82.846502,34.68144,172,13.860244,6,17.2,0.00137559
17.3,8,-82.846068,34.676711,172,19.980012,7,17.2,0.002049156
17.3,9,-82.844808,34.678677,172,13.765782,8,17.2,0.001385138
17.3,10,-82.84592,34.677601,172,13.766332,9,17.2,0.001465749
17.4,1,-82.845664,34.681489,173,13.852868,0,17.3,0.001375589
17.4,2,-82.847751,34.680032,173,20.104346,1,17.3,0.500773399
17.4,2,-82.845422,34.675956,173,20.003214,1,17.3,0.49884562
17.4,5,-82.844319,34.682864,173,7.547998,4,17.3,0.000738458
17.4,6,-82.84429,34.682819,173,4.739304,5,17.3,0.000338004
17.4,7,-82.846517,34.681439,173,13.81082,6,17.3,0.001388632
17.4,8,-82.846055,34.676696,173,19.996168,7,17.3,0.001997949
17.4,9,-82.844804,34.678665,173,13.864964,8,17.3,0.001385138
17.4,10,-82.845904,34.677602,173,13.800562,9,17.3,0.001372374
17.5,1,-82.845649,34.68149,174,13.79509,0,17.4,0.001388631
17.5,2,-82.847748,34.680014,174,20.035898,1,17.4,0.500861331
17.5,2,-82.845409,34.675941,174,20.068158,1,17.4,0.498934727
17.5,5,-82.844327,34.682863,174,7.769375,4,17.4,0.000822483
17.5,6,-82.844291,34.682822,174,4.770221,5,17.4,0.000520973
17.5,7,-82.846532,34.681437,174,13.851947,6,17.4,0.00137559
17.5,8,-82.846043,34.676681,174,20.062835,7,17.4,0.001959217
17.5,9,-82.8448,34.678653,174,13.853668,8,17.4,0.001385138
17.5,10,-82.845889,34.677602,174,13.848887,9,17.4,0.001375653
17.6,1,-82.845634,34.681492,175,13.806501,0,17.5,0.001283924
17.6,2,-82.847745,34.679996,175,20.084877,1,17.5,0.500911932
17.6,2,-82.845397,34.675926,175,20.027215,1,17.5,0.498986411
17.6,5,-82.844336,34.682863,175,8.018824,4,17.5,0.000822483
17.6,6,-82.844294,34.682826,175,4.914854,5,17.5,0.000492168
17.6,7,-82.846547,34.681436,175,13.818057,6,17.5,0.00137559
17.6,8,-82.84603,34.676667,175,20.024549,7,17.5,0.001997949
17.6,9,-82.844796,34.678641,175,13.848621,8,17.5,0.001385138
17.6,10,-82.845874,34.677603,175,13.872781,9,17.5,0.001372374
17.7,1,-82.84562,34.681493,176,13.452277,0,17.6,0.001388631
17.7,2,-82.847742,34.679978,176,20.015251,1,17.6,0.500903086
17.7,2,-82.845384,34.675912,176,20.045452,1,17.6,0.498978809
17.7,5,-82.844345,34.682863,176,8.215857,4,17.6,0.000827944
17.7,6,-82.844298,34.682829,176,5.167197,5,17.6,0.000561571
17.7,7,-82.846562,34.681435,176,13.871116,6,17.6,0.001388632
17.7,8,-82.846018,34.676652,176,19.996262,7,17.6,0.002049156
17.7,9,-82.844792,34.678629,176,13.885022,8,17.6,0.001385138
17.7,10,-82.845859,34.677603,176,13.834404,9,17.6,0.001375653
17.8,1,-82.845605,34.681495,177,13.192926,0,17.7,0.001192879
17.8,2,-82.847739,34.67996,177,20.073895,1,17.7,0.500996575
17.8,2,-82.845371,34.675897,177,20.111717,1,17.7,0.499033875
17.8,5,-82.844354,34.682862,177,8.444545,4,17.7,0.000913747
17.8,6,-82.844303,34.682832,177,5.345863,5,17.7,0.000502268
17.8,7,-82.846577,34.681433,177,13.878,6,17.7,0.00137559
17.8,8,-82.846005,34.676637,177,20.087525,7,17.7,0.002049156
17.8,9,-82.844788,34.678617,177,13.81613,8,17.7,0.001491657
17.8,10,-82.845844,34.677604,177,13.849411,9,17.7,0.001375653
